ds,y,month,quarter,year,month_sin,month_cos,y_log,lag_1,lag_2,lag_3,lag_6,lag_12,roll_mean_3,roll_mean_6,roll_std_3,diff_1_3,diff_1_12,region_Caribbean,region_Central Africa,region_Central America,region_Central Asia,region_Central US,region_Eastern Africa,region_Eastern Asia,region_Eastern Europe,region_Eastern US,region_North Africa,region_Northern Europe,region_Oceania,region_South America,region_Southeastern Asia,region_Southern Africa,region_Southern Asia,region_Southern Europe,region_Southern US,region_Western Africa,region_Western Asia,region_Western Europe,region_Western US
2013-05-01,1623.3999999999999,5,2,2013,0.49999999999999994,-0.8660254037844387,7.392893795812142,4.630935393874117,6.992638559847307,7.182108921222586,8.042371574284434,6.212866582863889,6.26856095831467,6.783703067921906,1.421385898143727,-2.5511735273484684,-1.5819311889897714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013-06-01,2620.79,6,2,2013,1.2246467991473532e-16,-1.0,7.871612569582966,7.392893795812142,4.630935393874117,6.992638559847307,7.54070649583863,7.6414156063737995,6.338822583177856,6.675456771509857,1.4925515240755292,0.4002552359648357,-0.24852181056165712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013-07-01,1863.61,7,3,2013,-0.4999999999999997,-0.8660254037844388,7.530807194928766,7.871612569582966,7.392893795812142,4.630935393874117,6.313457462464361,7.673490062233944,6.631813919756408,6.73060778380058,1.7492652950861485,3.240677175708849,0.19812250734902204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013-08-01,5392.7300000000005,8,3,2013,-0.8660254037844385,-0.5000000000000004,8.592992446829498,7.530807194928766,7.871612569582966,7.392893795812142,7.182108921222586,8.120170545224791,7.598437853441292,6.933499405877981,0.24642107370979566,0.13791339911662348,-0.5893633502960256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013-09-01,2997.933999999998,9,3,2013,-1.0,-1.8369701987210297e-16,8.006012171171065,8.592992446829498,7.530807194928766,7.871612569582966,6.992638559847307,8.142923797505114,7.9984707371137445,7.168646660145799,0.5423367250526232,0.7213798772465321,0.4500686493243844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013-10-01,1516.3439999999978,10,4,2013,-0.8660254037844386,0.5000000000000001,7.324716716990324,8.006012171171065,8.592992446829498,7.530807194928766,4.630935393874117,7.5635951147315685,8.043270604309777,7.337542262033092,0.5320719128734558,0.4752049762422992,0.44241705643949647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013-11-01,2426.41,11,4,2013,-0.5000000000000004,0.8660254037844384,7.794580124297952,7.324716716990324,8.006012171171065,8.592992446829498,7.392893795812142,8.042371574284434,7.974573778330296,7.786505815885794,0.6347220739292744,-1.268275729839175,-0.7176548572941108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013-12-01,6460.153999999998,12,4,2013,-2.4492935982947064e-16,1.0,8.773563218593718,7.794580124297952,7.324716716990324,8.006012171171065,7.871612569582966,7.54070649583863,7.708436337486447,7.853453537300095,0.3487211464429763,-0.2114320468731128,0.2538736284593224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-01-01,1581.41,1,1,2014,0.49999999999999994,0.8660254037844387,7.366704280363141,8.773563218593718,7.794580124297952,7.324716716990324,7.530807194928766,6.313457462464361,7.964286686627331,8.003778645468554,0.7391814961667663,1.448846501603395,2.460105756129358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-02-01,2424.19,2,1,2014,0.8660254037844386,0.5000000000000001,7.793665150817806,7.366704280363141,8.773563218593718,7.794580124297952,8.592992446829498,7.182108921222586,7.978282541084937,7.976428159707616,0.7211955015596323,-0.42787584393481115,0.18459535914055536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-03-01,2836.2,3,1,2014,1.0,6.123233995736766e-17,7.950572929327931,7.793665150817806,7.366704280363141,8.773563218593718,8.006012171171065,6.992638559847307,7.977977549924888,7.843206943705668,0.7213122162893623,-0.9798980677759124,0.8010265909704994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-04-01,3011.11,4,2,2014,0.8660254037844387,-0.4999999999999998,8.010396108837254,7.950572929327931,7.793665150817806,7.366704280363141,7.324716716990324,4.630935393874117,7.70364745350296,7.833967070065145,0.3021639276674031,0.5838686489647902,3.319637535453814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-05-01,2445.65,5,2,2014,0.49999999999999994,-0.8660254037844387,7.802475020928149,8.010396108837254,7.950572929327931,7.793665150817806,7.794580124297952,7.392893795812142,7.9182113963276635,7.9482469687063,0.11193091018392101,0.21673095801944786,0.6175023130251116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-06-01,4409.5,6,2,2014,1.2246467991473532e-16,-1.0,8.391743340698822,7.802475020928149,8.010396108837254,7.950572929327931,8.773563218593718,7.871612569582966,7.921148019697778,7.949562784811332,0.10703814123657959,-0.14809790839978199,-0.06913754865481714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-07-01,2056.43,7,3,2014,-0.4999999999999997,-0.8660254037844388,7.6292129101012645,8.391743340698822,7.802475020928149,8.010396108837254,7.366704280363141,7.530807194928766,8.068204823488074,7.885926138495517,0.29885727996574096,0.38134723186156805,0.8609361457700562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-08-01,8721.231999999995,8,3,2014,-0.8660254037844385,-0.5000000000000004,9.073630447452759,7.6292129101012645,8.391743340698822,7.802475020928149,7.793665150817806,8.592992446829498,7.941143757242745,7.9296775767852035,0.3997310698709045,-0.1732621108268848,-0.963779536728234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-09-01,4588.703999999998,9,3,2014,-1.0,-1.8369701987210297e-16,8.43157081295772,9.073630447452759,7.6292129101012645,8.391743340698822,7.950572929327931,8.006012171171065,8.36486223275095,8.143005126224363,0.7225838712741345,0.6818871067539369,1.067618276281694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-10-01,1872.6,10,4,2014,-0.8660254037844386,0.5000000000000001,7.535616992843453,8.43157081295772,9.073630447452759,7.6292129101012645,8.010396108837254,7.324716716990324,8.378138056837246,8.22317144016266,0.7236897125993352,0.8023579028564551,1.106854095967396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-11-01,4110.013999999998,11,4,2014,-0.5000000000000004,0.8660254037844384,8.321424992389526,7.535616992843453,8.43157081295772,9.073630447452759,7.802475020928149,7.794580124297952,8.34693941775131,8.144041587497027,0.7724915542779399,-1.538013454609306,-0.25896313145449934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-12-01,6884.033999999998,12,4,2014,-2.4492935982947064e-16,1.0,8.837105349422167,8.321424992389526,7.535616992843453,8.43157081295772,8.391743340698822,8.773563218593718,8.096204266063566,8.230533249407257,0.488596555062998,-0.110145820568194,-0.45213822620419286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015-01-01,1836.79,1,1,2015,0.49999999999999994,0.8660254037844387,7.5163190417634835,8.837105349422167,8.321424992389526,7.535616992843453,7.6292129101012645,7.366704280363141,8.231382444885048,8.304760250861149,0.655399672603145,1.301488356578714,1.470401069059026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015-02-01,3161.93,2,1,2015,0.8660254037844386,0.5000000000000001,8.05925409217236,7.5163190417634835,8.837105349422167,8.321424992389526,9.073630447452759,7.793665150817806,8.224949794525058,8.285944606138186,0.6656573559098575,-0.8051059506260421,-0.27734610905432255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015-03-01,2996.733999999998,3,1,2015,1.0,6.123233995736766e-17,8.005611948908962,8.05925409217236,7.5163190417634835,8.837105349422167,8.43157081295772,7.950572929327931,8.13755949445267,8.116881880258118,0.6638658898033344,-0.7778512572498073,0.10868116284442841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015-04-01,3652.5039999999976,4,2,2015,0.8660254037844387,-0.4999999999999998,8.203441986071237,8.005611948908962,8.05925409217236,7.5163190417634835,7.535616992843453,8.010396108837254,7.860395027614935,8.04588873624999,0.2991831928989462,0.4892929071454786,-0.004784159928291842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015-05-01,6104.383999999998,5,2,2015,0.49999999999999994,-0.8660254037844387,8.716926283829629,8.203441986071237,8.005611948908962,8.05925409217236,8.321424992389526,7.802475020928149,8.089436009050852,8.157192901787957,0.10231027309488157,0.1441878938988772,0.4009669651430876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015-06-01,6335.173999999998,6,2,2015,1.2246467991473532e-16,-1.0,8.754030395238397,8.716926283829629,8.203441986071237,8.005611948908962,8.837105349422167,8.391743340698822,8.30866007293661,8.22310978369464,0.36714459701677565,0.711314334920667,0.3251829431308071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015-07-01,4470.503999999998,7,3,2015,-0.4999999999999997,-0.8660254037844388,8.405480096340236,8.754030395238397,8.716926283829629,8.203441986071237,7.5163190417634835,7.6292129101012645,8.558132888379754,8.209263957997345,0.30773106100323416,0.55058840916716,1.1248174851371324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015-08-01,5351.4800000000005,8,3,2015,-0.8660254037844385,-0.5000000000000004,8.585315283885162,8.405480096340236,8.754030395238397,8.716926283829629,8.05925409217236,9.073630447452759,8.625478925136086,8.35745746709347,0.19142568342443758,-0.311446187489393,-0.6681503511125229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015-09-01,5625.8539999999975,9,3,2015,-1.0,-1.8369701987210297e-16,8.635305772766474,8.585315283885162,8.405480096340236,8.754030395238397,8.005611948908962,8.43157081295772,8.581608591821265,8.445134332378936,0.17430471132484276,-0.1687151113532348,0.15374447092744248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015-10-01,2345.5,10,4,2015,-0.8660254037844386,0.5000000000000001,7.760680135234472,8.635305772766474,8.585315283885162,8.405480096340236,8.203441986071237,7.535616992843453,8.542033717663957,8.550083303021855,0.12087154697078263,0.22982567642623764,1.0996887799230208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015-11-01,7881.691999999994,11,4,2015,-0.5000000000000004,0.8660254037844384,8.972424748877089,7.760680135234472,8.635305772766474,8.585315283885162,8.716926283829629,8.321424992389526,8.32710039729537,8.476289661215729,0.49117074139192685,-0.8246351486506898,-0.5607448571550533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015-12-01,8076.827999999996,12,4,2015,-2.4492935982947064e-16,1.0,8.996878303497562,8.972424748877089,7.760680135234472,8.635305772766474,8.754030395238397,8.837105349422167,8.45613688562601,8.518872738723639,0.6254257507988722,0.3371189761106148,0.13531939945492155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013-01-01,5685.057999999995,1,1,2013,0.49999999999999994,0.8660254037844387,8.645772492651357,8.854054209594961,8.495671246940978,8.798270198370114,7.849196664871135,8.030680921339181,8.715998551635352,8.628903052966121,0.19283686077225068,0.055784011224847774,0.8233732882557803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2013-02-01,4178.33,2,1,2013,0.8660254037844386,0.5000000000000001,8.337906225590116,8.645772492651357,8.854054209594961,8.495671246940978,9.060350158726106,5.321301202938412,8.665165983062431,8.761665690929492,0.17997685290865234,0.15010124571037942,3.324471289712945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2013-03-01,2175.46,3,1,2013,1.0,6.123233995736766e-17,7.6854549826934475,8.337906225590116,8.645772492651357,8.854054209594961,8.715875839293435,7.695576073144763,8.612577642612145,8.64125836874016,0.25967019255183865,-0.5161479840048457,0.6423301524453526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2013-04-01,1286.96,4,2,2013,0.8660254037844387,-0.4999999999999998,7.160814850281433,7.6854549826934475,8.337906225590116,8.645772492651357,8.798270198370114,7.228214270947855,8.223044566978306,8.469521559306829,0.4903542907401058,-0.9603175099579095,0.4572407117455928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2013-05-01,6236.203999999998,5,2,2013,0.49999999999999994,-0.8660254037844387,8.738287284023935,7.160814850281433,7.6854549826934475,8.337906225590116,8.495671246940978,7.1493672345793895,7.728058686188331,8.196612334625382,0.5897010540266447,-1.1770913753086827,0.011447615702043556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2013-06-01,16223.78999999999,6,2,2013,1.2246467991473532e-16,-1.0,9.694295598499314,8.738287284023935,7.160814850281433,7.6854549826934475,8.854054209594961,8.968036172253242,7.861519038999606,8.237048340805876,0.8033391150358667,1.0528323013304872,-0.22974888822930772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2013-07-01,2492.31,7,3,2013,-0.4999999999999997,-0.8660254037844388,7.821366423967854,9.694295598499314,8.738287284023935,7.160814850281433,8.645772492651357,7.849196664871135,8.53113257760156,8.377088572289933,1.2793810924397635,2.5334807482178814,1.8450989336281793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2013-08-01,8352.22,8,3,2013,-0.8660254037844385,-0.5000000000000004,9.030402372251762,7.821366423967854,9.694295598499314,8.738287284023935,8.337906225590116,9.060350158726106,8.751316435497035,8.239687560842683,0.9365325633921407,-0.9169208600560808,-1.2389837347582517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2013-09-01,4656.593999999998,9,3,2013,-1.0,-1.8369701987210297e-16,8.44625428477342,9.030402372251762,7.821366423967854,9.694295598499314,7.6854549826934475,8.715875839293435,8.848688131572978,8.35510358528629,0.9495951622411902,-0.6638932262475521,0.3145265329583271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2013-10-01,4765.81,10,4,2013,-0.8660254037844386,0.5000000000000001,8.469432597057867,8.44625428477342,9.030402372251762,7.821366423967854,7.160814850281433,8.798270198370114,8.432674360331012,8.481903468966287,0.6046323608785662,0.6248878608055666,-0.35201591359669315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2013-11-01,8369.79,11,4,2013,-0.5000000000000004,0.8660254037844384,9.032503543736853,8.469432597057867,8.44625428477342,9.030402372251762,8.738287284023935,8.495671246940978,8.648696418027683,8.700006426762359,0.3307701394589195,-0.5609697751938949,-0.0262386498831102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2013-12-01,3396.96,12,4,2013,-2.4492935982947064e-16,1.0,8.13093053053222,9.032503543736853,8.469432597057867,8.44625428477342,9.694295598499314,8.854054209594961,8.649396808522713,8.749042470047845,0.3319825092755861,0.5862492589634325,0.17844933414189157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2014-01-01,4714.793999999998,1,1,2014,0.49999999999999994,0.8660254037844387,8.458672579617549,8.13093053053222,9.032503543736853,8.469432597057867,7.821366423967854,8.645772492651357,8.544288890442312,8.488481625386664,0.45542405846547385,-0.3385020665256473,-0.5148419621191369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2014-02-01,2098.46,2,1,2014,0.8660254037844386,0.5000000000000001,7.649435447787479,8.458672579617549,8.13093053053222,9.032503543736853,9.030402372251762,8.337906225590116,8.540702217962206,8.594699317994946,0.45634977890860906,-0.5738309641193045,0.12076635402743285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2014-03-01,2170.22,3,1,2014,1.0,6.123233995736766e-17,7.683044500534126,7.649435447787479,8.458672579617549,8.13093053053222,8.44625428477342,7.6854549826934475,8.079679519312416,8.364538163917565,0.40704567740787256,-0.4814950827447415,-0.036019534905968875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2014-04-01,5746.247999999996,4,2,2014,0.8660254037844387,-0.4999999999999998,8.656476410526045,7.683044500534126,7.649435447787479,8.458672579617549,8.469432597057867,7.160814850281433,7.930384175979718,8.237336533211016,0.45781969176772436,-0.7756280790834227,0.5222296502526929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2014-05-01,3494.54,5,2,2014,0.49999999999999994,-0.8660254037844387,8.159243149170788,8.656476410526045,7.683044500534126,7.649435447787479,9.032503543736853,8.738287284023935,7.996318786282551,8.268510502122378,0.5719601898224642,1.0070409627385661,-0.08181087349788996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2014-06-01,6012.26,6,2,2014,1.2246467991473532e-16,-1.0,8.701722309752192,8.159243149170788,8.656476410526045,7.683044500534126,8.13093053053222,9.694295598499314,8.166254686743654,8.122967103028033,0.48675383110149717,0.47619864863666184,-1.5350524493285267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2014-07-01,6822.17,7,3,2014,-0.4999999999999997,-0.8660254037844388,8.828079452231252,8.701722309752192,8.159243149170788,8.656476410526045,8.458672579617549,7.821366423967854,8.505813956483008,8.218099066231362,0.3009905168107126,0.0452458992261473,0.8803558857843381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2014-08-01,5455.53,8,3,2014,-0.8660254037844385,-0.5000000000000004,8.604568335567903,8.828079452231252,8.701722309752192,8.159243149170788,7.649435447787479,9.030402372251762,8.563014970384744,8.279666878333648,0.35533828187896543,0.6688363030604645,-0.2023229200205101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2014-09-01,8946.533999999998,9,3,2014,-1.0,-1.8369701987210297e-16,9.099133242577079,8.604568335567903,8.828079452231252,8.701722309752192,7.683044500534126,8.44625428477342,8.711456699183783,8.438855692963719,0.11207307246269056,-0.09715397418428928,0.15831405079448224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2014-10-01,5360.921999999994,10,4,2014,-0.8660254037844386,0.5000000000000001,8.587077771879207,9.099133242577079,8.604568335567903,8.828079452231252,8.656476410526045,8.469432597057867,8.843927010125412,8.67487048330421,0.24766301829229992,0.27105379034582633,0.6297006455192111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2014-11-01,4678.883999999998,11,4,2014,-0.5000000000000004,0.8660254037844384,8.45102860227972,8.587077771879207,9.099133242577079,8.604568335567903,8.159243149170788,9.032503543736853,8.76359311667473,8.663304043529736,0.29071783918854777,-0.01749056368869617,-0.4454257718576464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2014-12-01,8560.093999999997,12,4,2014,-2.4492935982947064e-16,1.0,9.054983264707904,8.45102860227972,8.587077771879207,9.099133242577079,8.701722309752192,8.13093053053222,8.712413205578668,8.711934952381226,0.3417479105996328,-0.6481046402973583,0.32009807174750016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015-01-01,7147.157999999996,1,1,2015,0.49999999999999994,0.8660254037844387,8.874609980120086,9.054983264707904,8.45102860227972,8.587077771879207,8.828079452231252,8.458672579617549,8.697696546288944,8.770811778207177,0.3168086070581384,0.467905492828697,0.596310685090355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015-02-01,7969.711999999994,2,1,2015,0.8660254037844386,0.5000000000000001,8.9835291028004,8.874609980120086,9.054983264707904,8.45102860227972,8.604568335567903,7.649435447787479,8.79354061570257,8.77856686618865,0.31003143381353726,0.42358137784036565,1.2251745323326073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015-03-01,7349.007999999996,3,1,2015,1.0,6.123233995736766e-17,8.902456680641663,8.9835291028004,8.874609980120086,9.054983264707904,9.099133242577079,7.683044500534126,8.971040782542799,8.841726994060732,0.0908328082544386,-0.07145416190750353,1.3004846022662742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015-04-01,4779.973999999997,4,2,2015,0.8660254037844387,-0.4999999999999998,8.47239957041847,8.902456680641663,8.9835291028004,8.874609980120086,8.587077771879207,8.656476410526045,8.92019858785405,8.808947567071497,0.05658555712377708,0.027846700521577006,0.24598027011561818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015-05-01,7139.1019999999935,5,2,2015,0.49999999999999994,-0.8660254037844387,8.873482340945875,8.47239957041847,8.902456680641663,8.9835291028004,8.45102860227972,8.159243149170788,8.786128451286844,8.789834533494707,0.27470446379129154,-0.5111295323819309,0.3131564212476814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015-06-01,9249.091999999993,6,2,2015,1.2246467991473532e-16,-1.0,9.132388776402955,8.873482340945875,8.47239957041847,8.902456680641663,9.054983264707904,8.701722309752192,8.749446197335336,8.860243489939066,0.24036639366747978,-0.028974339695787776,0.1717600311936831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015-07-01,4687.803999999998,7,3,2015,-0.4999999999999997,-0.8660254037844388,8.452932818258596,9.132388776402955,8.873482340945875,8.47239957041847,8.874609980120086,8.828079452231252,8.826090229255767,8.873144408554909,0.33253713656047623,0.6599892059844858,0.30430932417170276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015-08-01,8040.243999999998,8,3,2015,-0.8660254037844385,-0.5000000000000004,8.99233907657228,8.452932818258596,9.132388776402955,8.873482340945875,8.9835291028004,8.604568335567903,8.819601311869143,8.802864881577992,0.3429175902972028,-0.4205495226872795,-0.15163551730930713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015-09-01,9494.9,9,3,2015,-1.0,-1.8369701987210297e-16,9.158615405484266,8.99233907657228,8.452932818258596,9.132388776402955,8.902456680641663,9.099133242577079,8.859220223744611,8.804333210539973,0.3587555874102591,-0.1400496998306746,-0.10679416600479819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
